geo_cod,geo_dsg,geo_nivel,period_date,valor_eur_m2,source
1A01111,Sintra,5,2012-02-28,800,avaliacao_bancaria
1A01111,Sintra,5,2012-03-31,814,avaliacao_bancaria
1A01111,Sintra,5,2012-04-30,807,avaliacao_bancaria
1A01111,Sintra,5,2012-05-31,791,avaliacao_bancaria
1A01111,Sintra,5,2012-06-30,783,avaliacao_bancaria
1A01111,Sintra,5,2012-07-31,783,avaliacao_bancaria
1A01111,Sintra,5,2012-08-31,791,avaliacao_bancaria
1A01111,Sintra,5,2012-09-30,805,avaliacao_bancaria
1A01111,Sintra,5,2012-10-31,787,avaliacao_bancaria
1A01111,Sintra,5,2012-11-30,779,avaliacao_bancaria
1A01111,Sintra,5,2012-12-31,785,avaliacao_bancaria
1A01111,Sintra,5,2013-01-31,782,avaliacao_bancaria
1A01111,Sintra,5,2013-02-28,777,avaliacao_bancaria
1A01111,Sintra,5,2013-03-31,756,avaliacao_bancaria
1A01111,Sintra,5,2013-04-30,749,avaliacao_bancaria
1A01111,Sintra,5,2013-05-31,755,avaliacao_bancaria
1A01111,Sintra,5,2013-06-30,753,avaliacao_bancaria
1A01111,Sintra,5,2013-07-31,743,avaliacao_bancaria
1A01111,Sintra,5,2013-08-31,737,avaliacao_bancaria
1A01111,Sintra,5,2013-09-30,721,avaliacao_bancaria
1A01111,Sintra,5,2013-10-31,736,avaliacao_bancaria
1A01111,Sintra,5,2013-11-30,756,avaliacao_bancaria
1A01111,Sintra,5,2013-12-31,761,avaliacao_bancaria
1A01111,Sintra,5,2014-01-31,765,avaliacao_bancaria
1A01111,Sintra,5,2014-02-28,702,avaliacao_bancaria
1A01111,Sintra,5,2014-03-31,689,avaliacao_bancaria
1A01111,Sintra,5,2014-04-30,667,avaliacao_bancaria
1A01111,Sintra,5,2014-05-31,703,avaliacao_bancaria
1A01111,Sintra,5,2014-06-30,706,avaliacao_bancaria
1A01111,Sintra,5,2014-07-31,725,avaliacao_bancaria
1A01111,Sintra,5,2014-08-31,724,avaliacao_bancaria
1A01111,Sintra,5,2014-09-30,735,avaliacao_bancaria
1A01111,Sintra,5,2014-10-31,735,avaliacao_bancaria
1A01111,Sintra,5,2014-11-30,731,avaliacao_bancaria
1A01111,Sintra,5,2014-12-31,733,avaliacao_bancaria
1A01111,Sintra,5,2015-01-31,743,avaliacao_bancaria
1A01111,Sintra,5,2015-02-28,733,avaliacao_bancaria
1A01111,Sintra,5,2015-03-31,730,avaliacao_bancaria
1A01111,Sintra,5,2015-04-30,741,avaliacao_bancaria
1A01111,Sintra,5,2015-05-31,751,avaliacao_bancaria
1A01111,Sintra,5,2015-06-30,776,avaliacao_bancaria
1A01111,Sintra,5,2015-07-31,769,avaliacao_bancaria
1A01111,Sintra,5,2015-08-31,770,avaliacao_bancaria
1A01111,Sintra,5,2015-09-30,747,avaliacao_bancaria
1A01111,Sintra,5,2015-10-31,756,avaliacao_bancaria
1A01111,Sintra,5,2015-11-30,757,avaliacao_bancaria
1A01111,Sintra,5,2015-12-31,769,avaliacao_bancaria
1A01111,Sintra,5,2016-01-31,761,avaliacao_bancaria
1A01111,Sintra,5,2016-02-28,755,avaliacao_bancaria
1A01111,Sintra,5,2016-03-31,758,avaliacao_bancaria
1A01111,Sintra,5,2016-04-30,769,avaliacao_bancaria
1A01111,Sintra,5,2016-05-31,784,avaliacao_bancaria
1A01111,Sintra,5,2016-06-30,786,avaliacao_bancaria
1A01111,Sintra,5,2016-07-31,786,avaliacao_bancaria
1A01111,Sintra,5,2016-08-31,785,avaliacao_bancaria
1A01111,Sintra,5,2016-09-30,792,avaliacao_bancaria
1A01111,Sintra,5,2016-10-31,789,avaliacao_bancaria
1A01111,Sintra,5,2016-11-30,804,avaliacao_bancaria
1A01111,Sintra,5,2016-12-31,812,avaliacao_bancaria
1A01111,Sintra,5,2017-01-31,834,avaliacao_bancaria
1A01111,Sintra,5,2017-02-28,841,avaliacao_bancaria
1A01111,Sintra,5,2017-03-31,845,avaliacao_bancaria
1A01111,Sintra,5,2017-04-30,842,avaliacao_bancaria
1A01111,Sintra,5,2017-05-31,847,avaliacao_bancaria
1A01111,Sintra,5,2017-06-30,855,avaliacao_bancaria
1A01111,Sintra,5,2017-07-31,870,avaliacao_bancaria
1A01111,Sintra,5,2017-08-31,876,avaliacao_bancaria
1A01111,Sintra,5,2017-09-30,889,avaliacao_bancaria
1A01111,Sintra,5,2017-10-31,898,avaliacao_bancaria
1A01111,Sintra,5,2017-11-30,900,avaliacao_bancaria
1A01111,Sintra,5,2017-12-31,899,avaliacao_bancaria
1A01111,Sintra,5,2018-01-31,910,avaliacao_bancaria
1A01111,Sintra,5,2018-02-28,920,avaliacao_bancaria
1A01111,Sintra,5,2018-03-31,938,avaliacao_bancaria
1A01111,Sintra,5,2018-04-30,952,avaliacao_bancaria
1A01111,Sintra,5,2018-05-31,963,avaliacao_bancaria
1A01111,Sintra,5,2018-06-30,976,avaliacao_bancaria
1A01111,Sintra,5,2018-07-31,983,avaliacao_bancaria
1A01111,Sintra,5,2018-08-31,1000,avaliacao_bancaria
1A01111,Sintra,5,2018-09-30,1004,avaliacao_bancaria
1A01111,Sintra,5,2018-10-31,1008,avaliacao_bancaria
1A01111,Sintra,5,2018-11-30,1017,avaliacao_bancaria
1A01111,Sintra,5,2018-12-31,1033,avaliacao_bancaria
1A01111,Sintra,5,2019-01-31,1051,avaliacao_bancaria
1A01111,Sintra,5,2019-02-28,1071,avaliacao_bancaria
1A01111,Sintra,5,2019-03-31,1085,avaliacao_bancaria
1A01111,Sintra,5,2019-04-30,1095,avaliacao_bancaria
1A01111,Sintra,5,2019-05-31,1096,avaliacao_bancaria
1A01111,Sintra,5,2019-06-30,1106,avaliacao_bancaria
1A01111,Sintra,5,2019-07-31,1120,avaliacao_bancaria
1A01111,Sintra,5,2019-08-31,1127,avaliacao_bancaria
1A01111,Sintra,5,2019-09-30,1145,avaliacao_bancaria
1A01111,Sintra,5,2019-12-31,1213,venda
1A01111,Sintra,5,2020-03-31,1267,venda
1A01111,Sintra,5,2020-06-30,1307,venda
1A01111,Sintra,5,2020-09-30,1361,venda
1A01111,Sintra,5,2020-12-31,1413,venda
1A01111,Sintra,5,2021-03-31,1441,venda
1A01111,Sintra,5,2021-06-30,1473,venda
1A01111,Sintra,5,2021-09-30,1508,venda
1A01111,Sintra,5,2021-12-31,1548,venda
1A01111,Sintra,5,2022-03-31,1612,venda
1A01111,Sintra,5,2022-06-30,1688,venda
1A01111,Sintra,5,2022-09-30,1751,venda
1A01111,Sintra,5,2022-12-31,1816,venda
1A01111,Sintra,5,2023-03-31,1868,venda
1A01111,Sintra,5,2023-06-30,1913,venda
1A01111,Sintra,5,2023-09-30,1957,venda
1A01111,Sintra,5,2023-12-31,2014,venda
1A01111,Sintra,5,2024-03-31,2059,venda
1A01111,Sintra,5,2024-06-30,2100,venda
1A01111,Sintra,5,2024-09-30,2158,venda
1A01111,Sintra,5,2024-12-31,2226,venda
1A01111,Sintra,5,2025-03-31,2297,venda
1A01111,Sintra,5,2025-06-30,2418,venda
1A01111,Sintra,5,2025-09-30,2555,venda
1A01111,Sintra,5,2025-12-31,2733,venda
1A01111,Sintra,5,2026-03-31,2908,venda
1D11112,Sobral de Monte Agraço,5,2019-12-31,843,venda
1D11112,Sobral de Monte Agraço,5,2020-03-31,850,venda
1D11112,Sobral de Monte Agraço,5,2020-06-30,893,venda
1D11112,Sobral de Monte Agraço,5,2020-09-30,892,venda
1D11112,Sobral de Monte Agraço,5,2020-12-31,908,venda
1D11112,Sobral de Monte Agraço,5,2021-03-31,896,venda
1D11112,Sobral de Monte Agraço,5,2021-06-30,891,venda
1D11112,Sobral de Monte Agraço,5,2021-09-30,941,venda
1D11112,Sobral de Monte Agraço,5,2021-12-31,939,venda
1D11112,Sobral de Monte Agraço,5,2022-03-31,1007,venda
1D11112,Sobral de Monte Agraço,5,2022-06-30,946,venda
1D11112,Sobral de Monte Agraço,5,2022-09-30,980,venda
1D11112,Sobral de Monte Agraço,5,2022-12-31,1030,venda
1D11112,Sobral de Monte Agraço,5,2023-03-31,1041,venda
1D11112,Sobral de Monte Agraço,5,2023-06-30,1206,venda
1D11112,Sobral de Monte Agraço,5,2023-09-30,1192,venda
1D11112,Sobral de Monte Agraço,5,2023-12-31,1164,venda
1D11112,Sobral de Monte Agraço,5,2024-03-31,1182,venda
1D11112,Sobral de Monte Agraço,5,2024-06-30,1164,venda
1D11112,Sobral de Monte Agraço,5,2024-09-30,1248,venda
1D11112,Sobral de Monte Agraço,5,2024-12-31,1313,venda
1D11112,Sobral de Monte Agraço,5,2025-03-31,1628,venda
1D11112,Sobral de Monte Agraço,5,2025-06-30,1773,venda
1D11112,Sobral de Monte Agraço,5,2025-09-30,1838,venda
1D11112,Sobral de Monte Agraço,5,2025-12-31,1860,venda
1D11112,Sobral de Monte Agraço,5,2026-03-31,1865,venda
1920615,Soure,5,2019-12-31,622,venda
1920615,Soure,5,2020-03-31,600,venda
1920615,Soure,5,2020-06-30,556,venda
1920615,Soure,5,2020-09-30,634,venda
1920615,Soure,5,2020-12-31,570,venda
1920615,Soure,5,2021-03-31,615,venda
1920615,Soure,5,2021-06-30,611,venda
1920615,Soure,5,2021-09-30,563,venda
1920615,Soure,5,2021-12-31,612,venda
1920615,Soure,5,2022-03-31,568,venda
1920615,Soure,5,2022-06-30,600,venda
1920615,Soure,5,2022-09-30,637,venda
1920615,Soure,5,2022-12-31,669,venda
1920615,Soure,5,2023-03-31,672,venda
1920615,Soure,5,2023-06-30,665,venda
1920615,Soure,5,2023-09-30,662,venda
1920615,Soure,5,2023-12-31,594,venda
1920615,Soure,5,2024-03-31,599,venda
1920615,Soure,5,2024-06-30,667,venda
1920615,Soure,5,2024-09-30,673,venda
1920615,Soure,5,2024-12-31,723,venda
1920615,Soure,5,2025-03-31,742,venda
1920615,Soure,5,2025-06-30,789,venda
1920615,Soure,5,2025-09-30,800,venda
1920615,Soure,5,2025-12-31,852,venda
1920615,Soure,5,2026-03-31,884,venda
1C31215,Sousel,5,2019-12-31,249,venda
1C31215,Sousel,5,2020-03-31,311,venda
1C31215,Sousel,5,2020-06-30,321,venda
1C31215,Sousel,5,2020-09-30,328,venda
1C31215,Sousel,5,2020-12-31,368,venda
1C31215,Sousel,5,2021-03-31,370,venda
1C31215,Sousel,5,2021-06-30,331,venda
1C31215,Sousel,5,2021-09-30,311,venda
1C31215,Sousel,5,2021-12-31,311,venda
1C31215,Sousel,5,2022-03-31,343,venda
1C31215,Sousel,5,2022-06-30,349,venda
1C31215,Sousel,5,2022-09-30,365,venda
1C31215,Sousel,5,2022-12-31,368,venda
1C31215,Sousel,5,2023-03-31,370,venda
1C31215,Sousel,5,2023-06-30,379,venda
1C31215,Sousel,5,2023-09-30,408,venda
1C31215,Sousel,5,2023-12-31,500,venda
1C31215,Sousel,5,2024-03-31,472,venda
1C31215,Sousel,5,2024-06-30,525,venda
1C31215,Sousel,5,2024-09-30,546,venda
1C31215,Sousel,5,2024-12-31,543,venda
1C31215,Sousel,5,2025-03-31,575,venda
1C31215,Sousel,5,2025-06-30,585,venda
1C31215,Sousel,5,2025-09-30,615,venda
1C31215,Sousel,5,2025-12-31,695,venda
1C31215,Sousel,5,2026-03-31,668,venda
1941817,Sátão,5,2019-12-31,429,venda
1941817,Sátão,5,2020-03-31,439,venda
1941817,Sátão,5,2020-06-30,478,venda
1941817,Sátão,5,2020-09-30,465,venda
1941817,Sátão,5,2020-12-31,467,venda
1941817,Sátão,5,2021-03-31,461,venda
1941817,Sátão,5,2021-06-30,450,venda
1941817,Sátão,5,2021-09-30,437,venda
1941817,Sátão,5,2021-12-31,452,venda
1941817,Sátão,5,2022-03-31,453,venda
1941817,Sátão,5,2022-06-30,482,venda
1941817,Sátão,5,2022-09-30,501,venda
1941817,Sátão,5,2022-12-31,481,venda
1941817,Sátão,5,2023-03-31,552,venda
1941817,Sátão,5,2023-06-30,533,venda
1941817,Sátão,5,2023-09-30,495,venda
1941817,Sátão,5,2023-12-31,514,venda
1941817,Sátão,5,2024-03-31,469,venda
1941817,Sátão,5,2024-06-30,462,venda
1941817,Sátão,5,2024-09-30,506,venda
1941817,Sátão,5,2024-12-31,593,venda
1941817,Sátão,5,2025-03-31,639,venda
1941817,Sátão,5,2025-06-30,705,venda
1941817,Sátão,5,2025-09-30,701,venda
1941817,Sátão,5,2025-12-31,703,venda
1941817,Sátão,5,2026-03-31,715,venda
1500812,São Brás de Alportel,5,2018-02-28,901,avaliacao_bancaria
1500812,São Brás de Alportel,5,2019-12-31,1179,venda
1500812,São Brás de Alportel,5,2020-03-31,1179,venda
1500812,São Brás de Alportel,5,2020-06-30,1208,venda
1500812,São Brás de Alportel,5,2020-09-30,1250,venda
1500812,São Brás de Alportel,5,2020-12-31,1277,venda
1500812,São Brás de Alportel,5,2021-03-31,1305,venda
1500812,São Brás de Alportel,5,2021-06-30,1335,venda
1500812,São Brás de Alportel,5,2021-09-30,1369,venda
1500812,São Brás de Alportel,5,2021-12-31,1404,venda
1500812,São Brás de Alportel,5,2022-03-31,1505,venda
1500812,São Brás de Alportel,5,2022-06-30,1536,venda
1500812,São Brás de Alportel,5,2022-09-30,1712,venda
1500812,São Brás de Alportel,5,2022-12-31,1793,venda
1500812,São Brás de Alportel,5,2023-03-31,1802,venda
1500812,São Brás de Alportel,5,2023-06-30,1836,venda
1500812,São Brás de Alportel,5,2023-09-30,1850,venda
1500812,São Brás de Alportel,5,2023-12-31,1843,venda
1500812,São Brás de Alportel,5,2024-03-31,1908,venda
1500812,São Brás de Alportel,5,2024-06-30,1969,venda
1500812,São Brás de Alportel,5,2024-09-30,2079,venda
1500812,São Brás de Alportel,5,2024-12-31,1997,venda
1500812,São Brás de Alportel,5,2025-03-31,1955,venda
1500812,São Brás de Alportel,5,2025-06-30,1949,venda
1500812,São Brás de Alportel,5,2025-09-30,2099,venda
1500812,São Brás de Alportel,5,2025-12-31,2301,venda
1500812,São Brás de Alportel,5,2026-03-31,2381,venda
11A0116,São João da Madeira,5,2011-01-31,621,avaliacao_bancaria
11A0116,São João da Madeira,5,2011-03-31,634,avaliacao_bancaria
11A0116,São João da Madeira,5,2011-04-30,634,avaliacao_bancaria
11A0116,São João da Madeira,5,2011-05-31,630,avaliacao_bancaria
11A0116,São João da Madeira,5,2015-09-30,667,avaliacao_bancaria
11A0116,São João da Madeira,5,2015-10-31,576,avaliacao_bancaria
11A0116,São João da Madeira,5,2015-11-30,592,avaliacao_bancaria
11A0116,São João da Madeira,5,2016-04-30,591,avaliacao_bancaria
11A0116,São João da Madeira,5,2016-05-31,590,avaliacao_bancaria
11A0116,São João da Madeira,5,2016-06-30,616,avaliacao_bancaria
11A0116,São João da Madeira,5,2016-07-31,588,avaliacao_bancaria
11A0116,São João da Madeira,5,2016-08-31,614,avaliacao_bancaria
11A0116,São João da Madeira,5,2016-09-30,607,avaliacao_bancaria
11A0116,São João da Madeira,5,2016-10-31,623,avaliacao_bancaria
11A0116,São João da Madeira,5,2016-11-30,619,avaliacao_bancaria
11A0116,São João da Madeira,5,2017-03-31,681,avaliacao_bancaria
11A0116,São João da Madeira,5,2017-04-30,651,avaliacao_bancaria
11A0116,São João da Madeira,5,2017-10-31,607,avaliacao_bancaria
11A0116,São João da Madeira,5,2017-11-30,589,avaliacao_bancaria
11A0116,São João da Madeira,5,2017-12-31,609,avaliacao_bancaria
11A0116,São João da Madeira,5,2018-01-31,655,avaliacao_bancaria
11A0116,São João da Madeira,5,2018-02-28,670,avaliacao_bancaria
11A0116,São João da Madeira,5,2018-03-31,755,avaliacao_bancaria
11A0116,São João da Madeira,5,2018-04-30,820,avaliacao_bancaria
11A0116,São João da Madeira,5,2018-05-31,792,avaliacao_bancaria
11A0116,São João da Madeira,5,2018-06-30,740,avaliacao_bancaria
11A0116,São João da Madeira,5,2018-07-31,748,avaliacao_bancaria
11A0116,São João da Madeira,5,2018-08-31,766,avaliacao_bancaria
11A0116,São João da Madeira,5,2018-09-30,762,avaliacao_bancaria
11A0116,São João da Madeira,5,2018-10-31,727,avaliacao_bancaria
11A0116,São João da Madeira,5,2018-11-30,728,avaliacao_bancaria
11A0116,São João da Madeira,5,2018-12-31,778,avaliacao_bancaria
11A0116,São João da Madeira,5,2019-01-31,786,avaliacao_bancaria
11A0116,São João da Madeira,5,2019-02-28,800,avaliacao_bancaria
11A0116,São João da Madeira,5,2019-03-31,786,avaliacao_bancaria
11A0116,São João da Madeira,5,2019-04-30,754,avaliacao_bancaria
11A0116,São João da Madeira,5,2019-05-31,832,avaliacao_bancaria
11A0116,São João da Madeira,5,2019-06-30,855,avaliacao_bancaria
11A0116,São João da Madeira,5,2019-07-31,848,avaliacao_bancaria
11A0116,São João da Madeira,5,2019-08-31,843,avaliacao_bancaria
11A0116,São João da Madeira,5,2019-09-30,818,avaliacao_bancaria
11A0116,São João da Madeira,5,2019-12-31,803,venda
11A0116,São João da Madeira,5,2020-03-31,795,venda
11A0116,São João da Madeira,5,2020-06-30,811,venda
11A0116,São João da Madeira,5,2020-09-30,839,venda
11A0116,São João da Madeira,5,2020-12-31,862,venda
11A0116,São João da Madeira,5,2021-03-31,897,venda
11A0116,São João da Madeira,5,2021-06-30,931,venda
11A0116,São João da Madeira,5,2021-09-30,882,venda
11A0116,São João da Madeira,5,2021-12-31,830,venda
11A0116,São João da Madeira,5,2022-03-31,851,venda
11A0116,São João da Madeira,5,2022-06-30,899,venda
11A0116,São João da Madeira,5,2022-09-30,959,venda
11A0116,São João da Madeira,5,2022-12-31,1054,venda
11A0116,São João da Madeira,5,2023-03-31,1118,venda
11A0116,São João da Madeira,5,2023-06-30,1049,venda
11A0116,São João da Madeira,5,2023-09-30,1057,venda
11A0116,São João da Madeira,5,2023-12-31,1084,venda
11A0116,São João da Madeira,5,2024-03-31,1110,venda
11A0116,São João da Madeira,5,2024-06-30,1167,venda
11A0116,São João da Madeira,5,2024-09-30,1269,venda
11A0116,São João da Madeira,5,2024-12-31,1288,venda
11A0116,São João da Madeira,5,2025-03-31,1400,venda
11A0116,São João da Madeira,5,2025-06-30,1450,venda
11A0116,São João da Madeira,5,2025-09-30,1500,venda
11A0116,São João da Madeira,5,2025-12-31,1678,venda
11A0116,São João da Madeira,5,2026-03-31,1836,venda
11D1815,São João da Pesqueira,5,2019-12-31,366,venda
11D1815,São João da Pesqueira,5,2020-03-31,378,venda
11D1815,São João da Pesqueira,5,2020-06-30,349,venda
11D1815,São João da Pesqueira,5,2020-09-30,349,venda
11D1815,São João da Pesqueira,5,2020-12-31,307,venda
11D1815,São João da Pesqueira,5,2021-03-31,311,venda
11D1815,São João da Pesqueira,5,2021-06-30,316,venda
11D1815,São João da Pesqueira,5,2021-09-30,286,venda
11D1815,São João da Pesqueira,5,2021-12-31,321,venda
11D1815,São João da Pesqueira,5,2022-03-31,338,venda
11D1815,São João da Pesqueira,5,2022-06-30,307,venda
11D1815,São João da Pesqueira,5,2022-09-30,411,venda
11D1815,São João da Pesqueira,5,2022-12-31,363,venda
11D1815,São João da Pesqueira,5,2023-03-31,365,venda
11D1815,São João da Pesqueira,5,2023-06-30,363,venda
11D1815,São João da Pesqueira,5,2023-09-30,356,venda
11D1815,São João da Pesqueira,5,2023-12-31,286,venda
11D1815,São João da Pesqueira,5,2024-03-31,300,venda
11D1815,São João da Pesqueira,5,2024-06-30,358,venda
11D1815,São João da Pesqueira,5,2024-09-30,343,venda
11D1815,São João da Pesqueira,5,2024-12-31,420,venda
11D1815,São João da Pesqueira,5,2025-03-31,417,venda
11D1815,São João da Pesqueira,5,2025-06-30,418,venda
11D1815,São João da Pesqueira,5,2025-09-30,420,venda
11D1815,São João da Pesqueira,5,2025-12-31,491,venda
11D1815,São João da Pesqueira,5,2026-03-31,446,venda
1941816,São Pedro do Sul,5,2019-12-31,641,venda
1941816,São Pedro do Sul,5,2020-03-31,645,venda
1941816,São Pedro do Sul,5,2020-06-30,650,venda
1941816,São Pedro do Sul,5,2020-09-30,675,venda
1941816,São Pedro do Sul,5,2020-12-31,667,venda
1941816,São Pedro do Sul,5,2021-03-31,699,venda
1941816,São Pedro do Sul,5,2021-06-30,681,venda
1941816,São Pedro do Sul,5,2021-09-30,698,venda
1941816,São Pedro do Sul,5,2021-12-31,769,venda
1941816,São Pedro do Sul,5,2022-03-31,803,venda
1941816,São Pedro do Sul,5,2022-06-30,797,venda
1941816,São Pedro do Sul,5,2022-09-30,842,venda
1941816,São Pedro do Sul,5,2022-12-31,794,venda
1941816,São Pedro do Sul,5,2023-03-31,831,venda
1941816,São Pedro do Sul,5,2023-06-30,835,venda
1941816,São Pedro do Sul,5,2023-09-30,775,venda
1941816,São Pedro do Sul,5,2023-12-31,828,venda
1941816,São Pedro do Sul,5,2024-03-31,755,venda
1941816,São Pedro do Sul,5,2024-06-30,787,venda
1941816,São Pedro do Sul,5,2024-09-30,812,venda
1941816,São Pedro do Sul,5,2024-12-31,784,venda
1941816,São Pedro do Sul,5,2025-03-31,759,venda
1941816,São Pedro do Sul,5,2025-06-30,769,venda
1941816,São Pedro do Sul,5,2025-09-30,845,venda
1941816,São Pedro do Sul,5,2025-12-31,909,venda
1941816,São Pedro do Sul,5,2026-03-31,970,venda
2004603,São Roque do Pico,5,2021-09-30,772,venda
2004603,São Roque do Pico,5,2021-12-31,666,venda
2004603,São Roque do Pico,5,2022-03-31,889,venda
2004603,São Roque do Pico,5,2022-06-30,795,venda
2004603,São Roque do Pico,5,2022-09-30,938,venda
2004603,São Roque do Pico,5,2022-12-31,1190,venda
2004603,São Roque do Pico,5,2023-03-31,1182,venda
2004603,São Roque do Pico,5,2023-06-30,1184,venda
2004603,São Roque do Pico,5,2023-09-30,1143,venda
2004603,São Roque do Pico,5,2023-12-31,1163,venda
2004603,São Roque do Pico,5,2024-03-31,1022,venda
2004603,São Roque do Pico,5,2024-06-30,1045,venda
2004603,São Roque do Pico,5,2024-09-30,1207,venda
2004603,São Roque do Pico,5,2024-12-31,1116,venda
2004603,São Roque do Pico,5,2025-06-30,1257,venda
2004603,São Roque do Pico,5,2025-09-30,1380,venda
2004603,São Roque do Pico,5,2025-12-31,1568,venda
2004603,São Roque do Pico,5,2026-03-31,1390,venda
3003110,São Vicente,5,2020-03-31,817,venda
3003110,São Vicente,5,2020-06-30,1072,venda
3003110,São Vicente,5,2020-09-30,963,venda
3003110,São Vicente,5,2020-12-31,864,venda
3003110,São Vicente,5,2021-06-30,750,venda
3003110,São Vicente,5,2021-09-30,877,venda
3003110,São Vicente,5,2021-12-31,937,venda
3003110,São Vicente,5,2022-03-31,1073,venda
3003110,São Vicente,5,2022-06-30,1052,venda
3003110,São Vicente,5,2022-09-30,1074,venda
3003110,São Vicente,5,2022-12-31,1068,venda
3003110,São Vicente,5,2023-03-31,1032,venda
3003110,São Vicente,5,2023-06-30,977,venda
3003110,São Vicente,5,2023-09-30,938,venda
3003110,São Vicente,5,2023-12-31,1016,venda
3003110,São Vicente,5,2024-03-31,1143,venda
3003110,São Vicente,5,2024-06-30,1222,venda
3003110,São Vicente,5,2024-09-30,1205,venda
3003110,São Vicente,5,2024-12-31,1050,venda
3003110,São Vicente,5,2025-03-31,1035,venda
3003110,São Vicente,5,2025-06-30,1035,venda
3003110,São Vicente,5,2025-09-30,1087,venda
3003110,São Vicente,5,2025-12-31,1289,venda
3003110,São Vicente,5,2026-03-31,1331,venda
11D1819,Tabuaço,5,2019-12-31,322,venda
11D1819,Tabuaço,5,2021-12-31,582,venda
11D1819,Tabuaço,5,2022-03-31,462,venda
11D1819,Tabuaço,5,2022-06-30,600,venda
11D1819,Tabuaço,5,2022-09-30,518,venda
11D1819,Tabuaço,5,2022-12-31,443,venda
11D1819,Tabuaço,5,2023-03-31,467,venda
11D1819,Tabuaço,5,2023-06-30,443,venda
11D1819,Tabuaço,5,2023-09-30,284,venda
11D1819,Tabuaço,5,2023-12-31,226,venda
11D1819,Tabuaço,5,2024-03-31,226,venda
11D1819,Tabuaço,5,2024-06-30,263,venda
11D1819,Tabuaço,5,2024-09-30,266,venda
11D1819,Tabuaço,5,2024-12-31,334,venda
11D1819,Tabuaço,5,2025-03-31,347,venda
11D1819,Tabuaço,5,2025-06-30,359,venda
11D1819,Tabuaço,5,2025-09-30,544,venda
11D1819,Tabuaço,5,2025-12-31,589,venda
11D1819,Tabuaço,5,2026-03-31,582,venda
11D1820,Tarouca,5,2019-12-31,357,venda
11D1820,Tarouca,5,2020-03-31,554,venda
11D1820,Tarouca,5,2020-06-30,572,venda
11D1820,Tarouca,5,2020-09-30,572,venda
11D1820,Tarouca,5,2020-12-31,572,venda
11D1820,Tarouca,5,2021-03-31,543,venda
11D1820,Tarouca,5,2021-06-30,425,venda
11D1820,Tarouca,5,2021-09-30,485,venda
11D1820,Tarouca,5,2021-12-31,531,venda
11D1820,Tarouca,5,2022-03-31,578,venda
11D1820,Tarouca,5,2022-06-30,592,venda
11D1820,Tarouca,5,2022-09-30,598,venda
11D1820,Tarouca,5,2022-12-31,626,venda
11D1820,Tarouca,5,2023-03-31,625,venda
11D1820,Tarouca,5,2023-06-30,625,venda
11D1820,Tarouca,5,2023-09-30,688,venda
11D1820,Tarouca,5,2023-12-31,687,venda
11D1820,Tarouca,5,2024-03-31,688,venda
11D1820,Tarouca,5,2024-06-30,666,venda
11D1820,Tarouca,5,2024-09-30,646,venda
11D1820,Tarouca,5,2024-12-31,700,venda
11D1820,Tarouca,5,2025-03-31,723,venda
11D1820,Tarouca,5,2025-06-30,752,venda
11D1820,Tarouca,5,2025-09-30,726,venda
11D1820,Tarouca,5,2025-12-31,707,venda
11D1820,Tarouca,5,2026-03-31,750,venda
1500814,Tavira,5,2011-01-31,1202,avaliacao_bancaria
1500814,Tavira,5,2011-02-28,1106,avaliacao_bancaria
1500814,Tavira,5,2011-03-31,1170,avaliacao_bancaria
1500814,Tavira,5,2011-04-30,1170,avaliacao_bancaria
1500814,Tavira,5,2011-05-31,1151,avaliacao_bancaria
1500814,Tavira,5,2011-06-30,1086,avaliacao_bancaria
1500814,Tavira,5,2011-07-31,1086,avaliacao_bancaria
1500814,Tavira,5,2015-04-30,891,avaliacao_bancaria
1500814,Tavira,5,2015-05-31,969,avaliacao_bancaria
1500814,Tavira,5,2015-06-30,981,avaliacao_bancaria
1500814,Tavira,5,2015-07-31,1059,avaliacao_bancaria
1500814,Tavira,5,2015-08-31,1072,avaliacao_bancaria
1500814,Tavira,5,2015-09-30,1097,avaliacao_bancaria
1500814,Tavira,5,2015-10-31,1094,avaliacao_bancaria
1500814,Tavira,5,2015-11-30,1094,avaliacao_bancaria
1500814,Tavira,5,2015-12-31,1079,avaliacao_bancaria
1500814,Tavira,5,2016-01-31,1011,avaliacao_bancaria
1500814,Tavira,5,2016-02-28,1024,avaliacao_bancaria
1500814,Tavira,5,2016-03-31,1024,avaliacao_bancaria
1500814,Tavira,5,2016-04-30,1047,avaliacao_bancaria
1500814,Tavira,5,2016-05-31,1051,avaliacao_bancaria
1500814,Tavira,5,2016-06-30,1082,avaliacao_bancaria
1500814,Tavira,5,2016-07-31,1083,avaliacao_bancaria
1500814,Tavira,5,2016-08-31,1097,avaliacao_bancaria
1500814,Tavira,5,2016-09-30,1060,avaliacao_bancaria
1500814,Tavira,5,2016-10-31,1045,avaliacao_bancaria
1500814,Tavira,5,2016-11-30,1060,avaliacao_bancaria
1500814,Tavira,5,2016-12-31,1045,avaliacao_bancaria
1500814,Tavira,5,2017-01-31,1120,avaliacao_bancaria
1500814,Tavira,5,2017-02-28,1072,avaliacao_bancaria
1500814,Tavira,5,2017-03-31,1155,avaliacao_bancaria
1500814,Tavira,5,2017-04-30,1072,avaliacao_bancaria
1500814,Tavira,5,2017-05-31,1136,avaliacao_bancaria
